Time,T1,T2,T1pred,SP1,Q1,Q2
3.6150407791137695,20.949499999999997,20.949499999999997,21.0,21.0,37.839900184107584,0
6.115888745200795,20.949499999999997,20.949499999999997,21.146788992292393,21.0,68.9199500920538,0
6.216759800205304,20.949499999999997,20.949499999999997,21.152660551984088,21.0,70.16315208837165,0
6.317740077626021,20.949499999999997,20.949499999999997,21.159119267644954,21.0,71.53067428432126,0
6.419512867469276,20.949499999999997,20.949499999999997,21.16499082733665,21.0,72.77387628063912,0
6.613718773293669,20.949499999999997,20.949499999999997,21.17614679075087,21.0,75.13596007364303,0
6.714296143095686,20.949499999999997,20.949499999999997,21.18201835044257,21.0,76.37916206996088,0
6.817118702670299,20.949499999999997,20.949499999999997,21.187889910134263,21.0,77.62236406627873,0
6.917962115536736,20.949499999999997,20.949499999999997,21.19434862579513,21.0,78.98988626222837,0
7.115487926003183,20.949499999999997,20.6272,21.20550458920935,21.0,81.35197005523227,0
7.21622855839866,20.949499999999997,20.949499999999997,21.211376148901046,21.0,82.59517205155012,0
7.317059399182252,20.949499999999997,20.949499999999997,21.21724770859274,21.0,83.83837404786797,0
7.515732149480099,20.949499999999997,20.949499999999997,21.228990827976133,21.0,86.32477804050367,0
7.612844581529904,20.949499999999997,20.6272,21.234862387667828,21.0,87.56798003682152,0
7.717526089094044,20.949499999999997,20.949499999999997,21.240733947359523,21.0,88.81118203313936,0
7.9157587675826395,20.949499999999997,20.949499999999997,21.252477066742916,21.0,91.29758602577506,0
8.016496034546783,20.949499999999997,20.949499999999997,21.25834862643461,21.0,92.54078802209291,0
8.11748192423472,20.949499999999997,20.949499999999997,21.26422018612631,21.0,93.78399001841075,0
8.315845036523397,20.949499999999997,20.949499999999997,21.2759633055097,21.0,96.27039401104645,0
8.416893426104581,20.949499999999997,20.949499999999997,21.281834865201393,21.0,97.5135960073643,0
8.51796265832528,20.949499999999997,20.949499999999997,21.28829358086226,21.0,98.88111820331395,0
8.71566841569716,20.949499999999997,20.949499999999997,21.30370507836496,21.0,100.0,0
8.81644245361613,20.949499999999997,20.949499999999997,21.313832172145137,21.0,100.0,0
8.917421815426309,20.949499999999997,20.949499999999997,21.32395926592531,21.0,100.0,0
9.11581000630435,20.949499999999997,20.6272,21.34421345348566,21.0,100.0,0
9.21665056000853,20.949499999999997,20.949499999999997,21.35434054726584,21.0,100.0,0
9.313850179153805,20.949499999999997,20.949499999999997,21.364467641046012,21.0,100.0,0
9.514001542601166,20.949499999999997,20.949499999999997,21.384721828606363,21.0,100.0,0
9.616876201795352,20.949499999999997,20.949499999999997,21.394848922386537,21.0,100.0,0
9.7179621889962,20.949499999999997,20.949499999999997,21.404976016166714,21.0,100.0,0
9.915045326423975,21.2718,20.949499999999997,21.425230203727065,21.0,100.0,0
10.016150466319054,20.949499999999997,20.949499999999997,21.435357297507238,21.0,100.0,0
10.115236581420227,20.949499999999997,20.949499999999997,21.445484391287415,21.0,100.0,0
10.315532126346959,20.949499999999997,20.949499999999997,21.465738578847763,21.0,100.0,0
10.416592439455435,20.949499999999997,20.949499999999997,21.47586567262794,21.0,100.0,0
10.5162831502069,21.2718,20.949499999999997,21.485992766408113,21.0,100.0,0
10.71530837541104,20.949499999999997,20.949499999999997,21.506246953968464,21.0,100.0,0
10.816027078371693,21.2718,20.949499999999997,21.51637404774864,21.0,100.0,0
10.917044215645419,21.2718,20.949499999999997,21.526501141528815,21.0,100.0,0
11.114598933527342,21.2718,20.949499999999997,21.546755329089166,21.0,100.0,0
11.216167847886107,21.2718,20.949499999999997,21.55688242286934,21.0,100.0,0
11.313747291545495,21.2718,20.949499999999997,21.567009516649517,21.0,100.0,0
11.51534243872599,21.2718,20.949499999999997,21.587263704209867,21.0,100.0,0
11.614350382580303,21.2718,20.949499999999997,21.59739079799004,21.0,100.0,0
11.717292760866545,21.2718,20.6272,21.607517891770218,21.0,100.0,0
11.915507655787069,21.2718,20.949499999999997,21.62777207933057,21.0,100.0,0
12.016777189319024,21.2718,20.949499999999997,21.637899173110743,21.0,100.0,0
12.11424453911164,21.2718,20.949499999999997,21.648026266890916,21.0,100.0,0
12.315369767947837,21.2718,20.949499999999997,21.668280454451267,21.0,100.0,0
12.414154723344446,21.2718,20.949499999999997,21.678407548231444,21.0,100.0,0
12.517095332522297,21.2718,20.949499999999997,21.688534642011618,21.0,100.0,0
12.715382575635543,21.2718,20.949499999999997,21.70878882957197,21.0,100.0,0
12.8137548198488,21.594099999999997,20.949499999999997,21.718915923352142,21.0,100.0,0
12.917296983132623,21.2718,20.6272,21.72904301713232,21.0,100.0,0
13.115500448523072,21.594099999999997,20.949499999999997,21.74929720469267,21.0,100.0,0
13.213027982859671,21.594099999999997,20.949499999999997,21.759424298472844,21.0,100.0,0
13.317451264712128,21.594099999999997,20.949499999999997,21.76955139225302,21.0,100.0,0
13.515275731691698,21.594099999999997,20.949499999999997,21.789805579813372,21.0,100.0,0
13.616725575027285,21.594099999999997,20.949499999999997,21.799932673593545,21.0,100.0,0
13.717775162440253,21.594099999999997,20.949499999999997,21.813090186027836,21.0,100.0,0
13.915303840890518,21.594099999999997,20.949499999999997,21.839405210896413,21.0,100.0,0
14.016164881577785,21.594099999999997,20.949499999999997,21.852562723330703,21.0,100.0,0
14.11676511110865,21.594099999999997,20.949499999999997,21.865720235764993,21.0,100.0,0
14.315437814368504,21.594099999999997,20.949499999999997,21.89203526063357,21.0,100.0,0
14.416332019477782,21.594099999999997,20.949499999999997,21.90519277306786,21.0,100.0,0
14.514119698026464,21.594099999999997,20.949499999999997,21.91835028550215,21.0,100.0,0
14.71551589661759,21.594099999999997,20.949499999999997,21.94466531037073,21.0,100.0,0
14.816377342064953,21.594099999999997,20.949499999999997,21.957822822805017,21.0,100.0,0
14.913883522413085,21.9164,20.949499999999997,21.970980335239307,21.0,100.0,0
15.114955448886839,21.9164,20.949499999999997,21.997295360107888,21.0,100.0,0
15.216467212430372,21.9164,20.949499999999997,22.010452872542174,21.0,100.0,0
15.317443736336722,21.9164,20.949499999999997,22.023610384976465,21.0,100.0,0
15.515374271849463,21.9164,20.949499999999997,22.049925409845045,21.0,100.0,0
15.616092098509158,21.9164,20.949499999999997,22.063082922279335,21.0,100.0,0
15.715844542648112,21.9164,20.6272,22.076240434713622,21.0,100.0,0
15.912896665120519,21.9164,20.949499999999997,22.102555459582202,21.0,100.0,0
16.013290196712756,21.9164,20.949499999999997,22.115712972016492,21.0,100.0,0
16.11715617232964,21.9164,20.949499999999997,22.12887048445078,21.0,100.0,0
16.315084507574667,21.9164,20.949499999999997,22.15518550931936,21.0,100.0,0
16.41660417155492,21.9164,20.949499999999997,22.16834302175365,21.0,100.0,0
16.51770251557497,21.9164,20.949499999999997,22.18150053418794,21.0,100.0,0
16.71532093878602,21.9164,20.949499999999997,22.207815559056517,21.0,100.0,0
16.816103375305527,21.9164,20.949499999999997,22.220973071490807,21.0,100.0,0
16.917069958875356,22.238699999999998,20.949499999999997,22.234130583925097,21.0,100.0,0
17.11454200936185,22.238699999999998,20.949499999999997,22.260445608793674,21.0,100.0,0
17.215603956845186,22.238699999999998,20.949499999999997,22.273603121227964,21.0,100.0,0
